state_code,state_name,lga_code,lga_name,ward_code,ward_name,pu_code,pu_delimitation,pu_name,pu_status,inec_lga_id,inec_ward_id,inec_pu_id
27,OGUN,06,EWEKORO,06,PAPALANTO,007,27/06/06/007,TOWN HALL ABULE ODO,EXISTING PU,567,17336,341638
27,OGUN,06,EWEKORO,06,PAPALANTO,008,27/06/06/008,OPEN SPACE AT EWEKORO VILLAGE  I,EXISTING PU,567,17336,341639
27,OGUN,06,EWEKORO,06,PAPALANTO,009,27/06/06/009,OPEN SPACE AT EWEKORO VILLAGE  II,EXISTING PU,567,17336,341640
27,OGUN,06,EWEKORO,06,PAPALANTO,010,27/06/06/010,BAPT. SCHOOL EWEKORO,EXISTING PU,567,17336,341641
27,OGUN,06,EWEKORO,06,PAPALANTO,011,27/06/06/011,OPEN SPACE AT OKO LEMO,EXISTING PU,567,17336,341642
27,OGUN,06,EWEKORO,06,PAPALANTO,012,27/06/06/012,ARAROMI AREA VILLAGE SQUARE,EXISTING PU,567,17336,341643
27,OGUN,06,EWEKORO,06,PAPALANTO,013,27/06/06/013,OPEN SPACE AT AKINBO VILLAGE,EXISTING PU,567,17336,341644
27,OGUN,06,EWEKORO,06,PAPALANTO,014,27/06/06/014,OPEN SPACE AT AJEGUNLE EGBADO,EXISTING PU,567,17336,341645
27,OGUN,06,EWEKORO,06,PAPALANTO,015,27/06/06/015,OPEN SPACE AT ABULE OTUN,EXISTING PU,567,17336,341646
27,OGUN,06,EWEKORO,06,PAPALANTO,016,27/06/06/016,"COMMUNITY HALL, ISHOFIN",NEW PU,567,17336,341647
27,OGUN,06,EWEKORO,06,PAPALANTO,017,27/06/06/017,"CDA TOWN HALL, AYEPE",NEW PU,567,17336,341648
27,OGUN,06,EWEKORO,06,PAPALANTO,018,27/06/06/018,"COMMUNITY HALL, SURULERE, GUDUGBA",NEW PU,567,17336,341649
27,OGUN,06,EWEKORO,06,PAPALANTO,019,27/06/06/019,"COMMUNITY HALL, ORIOGBO",NEW PU,567,17336,341650
27,OGUN,06,EWEKORO,06,PAPALANTO,020,27/06/06/020,NEPA SWITCH ROOM,NEW PU,567,17336,341651
27,OGUN,06,EWEKORO,06,PAPALANTO,021,27/06/06/021,"OPEN SPACE BESIDE POLICE POST, EWEKORO",NEW PU,567,17336,341652
27,OGUN,06,EWEKORO,06,PAPALANTO,022,27/06/06/022,COMMUNITY HEALTH CENTRE,NEW PU,567,17336,341653
27,OGUN,06,EWEKORO,06,PAPALANTO,023,27/06/06/023,"TOWN HALL, AJAYI COMMUNITY",NEW PU,567,17336,341654
27,OGUN,06,EWEKORO,06,PAPALANTO,024,27/06/06/024,OPEN SPACE AT EMILOJU JUNCTION,NEW PU,567,17336,341655
27,OGUN,06,EWEKORO,06,PAPALANTO,025,27/06/06/025,OPEN SPACE BESIDE PUBLIC WATER TANK,NEW PU,567,17336,341656
27,OGUN,06,EWEKORO,06,PAPALANTO,026,27/06/06/026,IFELODUN COMMUNITY TOWN HALL,NEW PU,567,17336,341657
27,OGUN,06,EWEKORO,06,PAPALANTO,027,27/06/06/027,OPEN SPACE ADJACENT AKINBO TRANSFORMER,NEW PU,567,17336,341658
27,OGUN,06,EWEKORO,06,PAPALANTO,028,27/06/06/028,OPEN SPACE BESIDE RAILWAY STATION,NEW PU,567,17336,341659
27,OGUN,06,EWEKORO,07,WASIMI,001,27/06/07/001,TOWN HALL WASIMI  I,EXISTING PU,567,17337,341660
27,OGUN,06,EWEKORO,07,WASIMI,002,27/06/07/002,TOWN HALL WASIMI  II,EXISTING PU,567,17337,341661
27,OGUN,06,EWEKORO,07,WASIMI,003,27/06/07/003,ST. MICHEAL SCHOOL WASIMI,EXISTING PU,567,17337,341662
27,OGUN,06,EWEKORO,07,WASIMI,004,27/06/07/004,A/C SCHOOL BAIYE,EXISTING PU,567,17337,341663
27,OGUN,06,EWEKORO,07,WASIMI,005,27/06/07/005,A/C SCHOOL AWADO,EXISTING PU,567,17337,341664
27,OGUN,06,EWEKORO,07,WASIMI,006,27/06/07/006,OPEN SPACE AT TEPONA VILLAGE,EXISTING PU,567,17337,341665
27,OGUN,06,EWEKORO,07,WASIMI,007,27/06/07/007,OPEN SPACE AT OTUGADE,EXISTING PU,567,17337,341666
27,OGUN,06,EWEKORO,07,WASIMI,008,27/06/07/008,PRY. SCHOOL OGBERE,EXISTING PU,567,17337,341667
27,OGUN,06,EWEKORO,07,WASIMI,009,27/06/07/009,A/C SCHOOL LOTI,EXISTING PU,567,17337,341668
27,OGUN,06,EWEKORO,07,WASIMI,010,27/06/07/010,OPEN SPACE IN FRONT OF OLD DISPENSARY,NEW PU,567,17337,341669
27,OGUN,06,EWEKORO,07,WASIMI,011,27/06/07/011,"BAPTIST CENTRAL NURSERY/ PRY SCHOOL, WASIMI",NEW PU,567,17337,341670
27,OGUN,06,EWEKORO,07,WASIMI,012,27/06/07/012,"OPEN SPACE BESIDE PUBLIC WATER TANK, BOLUFERE/ELEKURO",NEW PU,567,17337,341671
27,OGUN,06,EWEKORO,08,MOSAN,001,27/06/08/001,OPEN SPACE AT ADE-AGBA VILLAGE SQUARE,EXISTING PU,567,17338,341672
27,OGUN,06,EWEKORO,08,MOSAN,002,27/06/08/002,OPEN SPACE AT OSUPORI VILLAGE SQUARE,EXISTING PU,567,17338,341673
27,OGUN,06,EWEKORO,08,MOSAN,003,27/06/08/003,PRY. SCHOOL MOSAN,EXISTING PU,567,17338,341674
27,OGUN,06,EWEKORO,08,MOSAN,004,27/06/08/004,PRY. SCHOOL OTEYI OLOKUTA,EXISTING PU,567,17338,341675
27,OGUN,06,EWEKORO,08,MOSAN,005,27/06/08/005,PRY. SCHOOL SIGO OPALOLA,EXISTING PU,567,17338,341676
27,OGUN,06,EWEKORO,08,MOSAN,006,27/06/08/006,WASIMI ORILE,EXISTING PU,567,17338,341677
27,OGUN,06,EWEKORO,08,MOSAN,007,27/06/08/007,ISALE STATION  I,EXISTING PU,567,17338,341678
27,OGUN,06,EWEKORO,08,MOSAN,008,27/06/08/008,ISALE STATION  II,EXISTING PU,567,17338,341679
27,OGUN,06,EWEKORO,08,MOSAN,009,27/06/08/009,PRY. SCHOOL IGBIN OJO,EXISTING PU,567,17338,341680
27,OGUN,06,EWEKORO,08,MOSAN,010,27/06/08/010,TEEMU VILLAGE,EXISTING PU,567,17338,341681
27,OGUN,06,EWEKORO,08,MOSAN,011,27/06/08/011,IGBIN AROWOSEGBE VILLAGE,EXISTING PU,567,17338,341682
27,OGUN,06,EWEKORO,09,OWOWO,001,27/06/09/001,BAPT. SCHOOL AKINALE,EXISTING PU,567,17339,341683
27,OGUN,06,EWEKORO,09,OWOWO,002,27/06/09/002,A/C SCHOOL OWOWO,EXISTING PU,567,17339,341684
27,OGUN,06,EWEKORO,09,OWOWO,003,27/06/09/003,PRY. SCHOOL IJUMO-OLOGBONI,EXISTING PU,567,17339,341685
27,OGUN,06,EWEKORO,09,OWOWO,004,27/06/09/004,A.U.D. SCHOOL ELEYELE,EXISTING PU,567,17339,341686
27,OGUN,06,EWEKORO,09,OWOWO,005,27/06/09/005,A/C SCHOOL AKINBIYE,EXISTING PU,567,17339,341687
27,OGUN,06,EWEKORO,09,OWOWO,006,27/06/09/006,OWOWO HIGH SCHOOL,EXISTING PU,567,17339,341688
27,OGUN,06,EWEKORO,09,OWOWO,007,27/06/09/007,AKINJOLE VILLAGE SQUARE,EXISTING PU,567,17339,341689
27,OGUN,06,EWEKORO,09,OWOWO,008,27/06/09/008,"HEALTH CENTRE, OWOWO",NEW PU,567,17339,341690
27,OGUN,06,EWEKORO,10,OBADA-OKO,001,27/06/10/001,ST. JOHN SCHOOL AYEDERE,EXISTING PU,567,17340,341691
27,OGUN,06,EWEKORO,10,OBADA-OKO,002,27/06/10/002,IWOKUN VILLAGE,EXISTING PU,567,17340,341692
27,OGUN,06,EWEKORO,10,OBADA-OKO,003,27/06/10/003,PAKUDI,EXISTING PU,567,17340,341693
27,OGUN,06,EWEKORO,10,OBADA-OKO,004,27/06/10/004,TOWN HALL OBADA-OKO,EXISTING PU,567,17340,341694
27,OGUN,06,EWEKORO,10,OBADA-OKO,005,27/06/10/005,OGUNSOLU,EXISTING PU,567,17340,341695
27,OGUN,06,EWEKORO,10,OBADA-OKO,006,27/06/10/006,IYANA IKEREKU,EXISTING PU,567,17340,341696
27,OGUN,06,EWEKORO,10,OBADA-OKO,007,27/06/10/007,MARKET AREA OBADA-OKO,EXISTING PU,567,17340,341697
27,OGUN,06,EWEKORO,10,OBADA-OKO,008,27/06/10/008,ASIPA VILLAGE,EXISTING PU,567,17340,341698
27,OGUN,06,EWEKORO,10,OBADA-OKO,009,27/06/10/009,BANJOKO,EXISTING PU,567,17340,341699
27,OGUN,06,EWEKORO,10,OBADA-OKO,010,27/06/10/010,"COMMUNITY NURSERY / PRY SCHOOL, IGBORE",NEW PU,567,17340,341700
27,OGUN,06,EWEKORO,10,OBADA-OKO,011,27/06/10/011,"OWIWI NURSERY/PRY SCHOOL, OBADA",NEW PU,567,17340,341701
27,OGUN,06,EWEKORO,10,OBADA-OKO,012,27/06/10/012,"OPEN SPACE BESIDE TOWN HALL, ABULE AKE",NEW PU,567,17340,341702
27,OGUN,06,EWEKORO,10,OBADA-OKO,013,27/06/10/013,"OLUMO NURSERY/ PRY SCHOOL, AYELOJA",NEW PU,567,17340,341703
27,OGUN,06,EWEKORO,10,OBADA-OKO,014,27/06/10/014,IN FRONT OF MTN MAST KONDO ELEJA VILLAGE,NEW PU,567,17340,341704
27,OGUN,06,EWEKORO,10,OBADA-OKO,015,27/06/10/015,OPEN SPACE ADJACENT O-SQUARE HOTEL,NEW PU,567,17340,341705
27,OGUN,06,EWEKORO,10,OBADA-OKO,016,27/06/10/016,"L.G PRY HEALTH CENTRE, OBADA OKO",NEW PU,567,17340,341706
27,OGUN,06,EWEKORO,10,OBADA-OKO,017,27/06/10/017,"L.G HEALTH CENTRE, BANJOKO",NEW PU,567,17340,341707
27,OGUN,07,IFO,01,IFO  I,001,27/07/01/001,ISOPAKO  I,EXISTING PU,568,17341,341708
27,OGUN,07,IFO,01,IFO  I,002,27/07/01/002,ISOPAKO  II,EXISTING PU,568,17341,341709
27,OGUN,07,IFO,01,IFO  I,003,27/07/01/003,FRONT OF MOSQUE  I,EXISTING PU,568,17341,341710
27,OGUN,07,IFO,01,IFO  I,004,27/07/01/004,FRONT OF MOSQUE  II,EXISTING PU,568,17341,341711
27,OGUN,07,IFO,01,IFO  I,005,27/07/01/005,FRONT OF MOSQUE  III,EXISTING PU,568,17341,341712
27,OGUN,07,IFO,01,IFO  I,006,27/07/01/006,ADENRELE PRY. SCHOOL  I,EXISTING PU,568,17341,341713
27,OGUN,07,IFO,01,IFO  I,007,27/07/01/007,ADENRELE PRY. SCHOOL  II,EXISTING PU,568,17341,341714
27,OGUN,07,IFO,01,IFO  I,008,27/07/01/008,OLOSE PRY. SCHOOL  I,EXISTING PU,568,17341,341715
27,OGUN,07,IFO,01,IFO  I,009,27/07/01/009,OLOSE PRY. SCHOOL  II,EXISTING PU,568,17341,341716
27,OGUN,07,IFO,01,IFO  I,010,27/07/01/010,AGRIC. PHASE  I,EXISTING PU,568,17341,341717
27,OGUN,07,IFO,01,IFO  I,011,27/07/01/011,AGRIC. PHASE  II,EXISTING PU,568,17341,341718
27,OGUN,07,IFO,01,IFO  I,012,27/07/01/012,AGRIC. PHASE  III,EXISTING PU,568,17341,341719
27,OGUN,07,IFO,01,IFO  I,013,27/07/01/013,OPEN SPACE IFELODUN COMMUNITY ISOPAKO,NEW PU,568,17341,341720
27,OGUN,07,IFO,01,IFO  I,014,27/07/01/014,T. JUNCTION OLOHUNDA COMMUNITY ISOPAKO,NEW PU,568,17341,341721
27,OGUN,07,IFO,01,IFO  I,015,27/07/01/015,AGBELOBA/AKOREDE JUNCTION VESPA,NEW PU,568,17341,341722
27,OGUN,07,IFO,01,IFO  I,016,27/07/01/016,"OPEN SPACE BACK OF ACCESS,IKE ANOBI JUNCTION",NEW PU,568,17341,341723
27,OGUN,07,IFO,01,IFO  I,017,27/07/01/017,COMMUNITY PRY SCH ABATA BANGALOW,NEW PU,568,17341,341724
27,OGUN,07,IFO,01,IFO  I,018,27/07/01/018,OPEN SPACE ILUPEJU COMMUNITY,NEW PU,568,17341,341725
27,OGUN,07,IFO,01,IFO  I,019,27/07/01/019,OPEN SPACE IFELODUN JUNCTION,NEW PU,568,17341,341726
27,OGUN,07,IFO,01,IFO  I,020,27/07/01/020,"OPEN SPACE NEAR TRANSFORMER, ABATA TUNTUN",NEW PU,568,17341,341727
27,OGUN,07,IFO,01,IFO  I,021,27/07/01/021,"OPEN SPACE UNDER WATER TANK OKEOLA, IFO",NEW PU,568,17341,341728
27,OGUN,07,IFO,01,IFO  I,022,27/07/01/022,OPEN SPACE REX-AGE,NEW PU,568,17341,341729
27,OGUN,07,IFO,01,IFO  I,023,27/07/01/023,OPEN SPACE MIKEL GAS ABATA JUNCTION,NEW PU,568,17341,341730
27,OGUN,07,IFO,01,IFO  I,024,27/07/01/024,N.U.D PRY SCHOOL,NEW PU,568,17341,341731
27,OGUN,07,IFO,01,IFO  I,025,27/07/01/025,OPEN SPACE TOLU OLAJIDE/ALFA SAKA,NEW PU,568,17341,341732
27,OGUN,07,IFO,01,IFO  I,026,27/07/01/026,T.JUNCTION OPEYEMI ISOPAKO,NEW PU,568,17341,341733
27,OGUN,07,IFO,02,IFO  II,001,27/07/02/001,R.C.M. SCHOOL  I,EXISTING PU,568,17342,341734
27,OGUN,07,IFO,02,IFO  II,002,27/07/02/002,R.C.M. SCHOOL  II,EXISTING PU,568,17342,341735
27,OGUN,07,IFO,02,IFO  II,003,27/07/02/003,R.C.M. SCHOOL  III,EXISTING PU,568,17342,341736
27,OGUN,07,IFO,02,IFO  II,004,27/07/02/004,OKENLA ROAD  I,EXISTING PU,568,17342,341737
27,OGUN,07,IFO,02,IFO  II,005,27/07/02/005,OKENLA ROAD  II,EXISTING PU,568,17342,341738
27,OGUN,07,IFO,02,IFO  II,006,27/07/02/006,FRONT OF EMMANUEL CHURCH I,EXISTING PU,568,17342,341739
27,OGUN,07,IFO,02,IFO  II,007,27/07/02/007,FRONT OF EMMANUEL CHURECH II,EXISTING PU,568,17342,341740
27,OGUN,07,IFO,02,IFO  II,008,27/07/02/008,HAUSA QUARTERS  I,EXISTING PU,568,17342,341741
27,OGUN,07,IFO,02,IFO  II,009,27/07/02/009,HAUSA QUARTERS  II,EXISTING PU,568,17342,341742
27,OGUN,07,IFO,02,IFO  II,010,27/07/02/010,COKER ROAD JUNCTION  I,EXISTING PU,568,17342,341743
27,OGUN,07,IFO,02,IFO  II,011,27/07/02/011,COKER ROAD JUNCTION  II,EXISTING PU,568,17342,341744
27,OGUN,07,IFO,02,IFO  II,012,27/07/02/012,CRAIG LANE ILUPEJU  I,EXISTING PU,568,17342,341745
27,OGUN,07,IFO,02,IFO  II,013,27/07/02/013,CRAIG LANE ILUPEJU  II,EXISTING PU,568,17342,341746
27,OGUN,07,IFO,02,IFO  II,014,27/07/02/014,IKORITA MEJE JUNCTION,NEW PU,568,17342,341747
27,OGUN,07,IFO,02,IFO  II,015,27/07/02/015,OKENLA PRY. SCHOOL,NEW PU,568,17342,341748
27,OGUN,07,IFO,02,IFO  II,016,27/07/02/016,ANGLICAN GRAMMAR SCHOOL,NEW PU,568,17342,341749
27,OGUN,07,IFO,02,IFO  II,017,27/07/02/017,"OPEN SPACE, TEMIDIRE JUNCTION",NEW PU,568,17342,341750
27,OGUN,07,IFO,02,IFO  II,018,27/07/02/018,JUNCTION OKO IREKE COMMUNITY,NEW PU,568,17342,341751
27,OGUN,07,IFO,02,IFO  II,019,27/07/02/019,GLOBAL JUNCTION,NEW PU,568,17342,341752
27,OGUN,07,IFO,02,IFO  II,020,27/07/02/020,OPPOSITE POST OFFICE,NEW PU,568,17342,341753
27,OGUN,07,IFO,02,IFO  II,021,27/07/02/021,"IFO HIGH SCHOOL, IFO",NEW PU,568,17342,341754
27,OGUN,07,IFO,02,IFO  II,022,27/07/02/022,"OPEN SPACE, AKINHANMI JUNCTION. MARKET AREA, IFO",NEW PU,568,17342,341755
27,OGUN,07,IFO,02,IFO  II,023,27/07/02/023,"OPEN SPACE, AKINHANMI JUNCTION. MARKET AREA, IFO",NEW PU,568,17342,341756
27,OGUN,07,IFO,02,IFO  II,024,27/07/02/024,"ORISUNMIBARE BY ALAFIA JUNCTION, ORISUNMIBARE, IFO",NEW PU,568,17342,341757
27,OGUN,07,IFO,02,IFO  II,025,27/07/02/025,"OLUWALOSEYI, ABC ROAD, OKENLA EXTENSION, IFO",NEW PU,568,17342,341758
27,OGUN,07,IFO,02,IFO  II,026,27/07/02/026,"FADARORI COMMUNITY, IFO",NEW PU,568,17342,341759
27,OGUN,07,IFO,03,IFO  III,001,27/07/03/001,OLUOMO-ROAD,EXISTING PU,568,17343,341760
27,OGUN,07,IFO,03,IFO  III,002,27/07/03/002,WILLIAMS HOUSE  I,EXISTING PU,568,17343,341761
27,OGUN,07,IFO,03,IFO  III,003,27/07/03/003,WILLIAMS HOUSE  II,EXISTING PU,568,17343,341762
27,OGUN,07,IFO,03,IFO  III,004,27/07/03/004,ORILE IFO  II,EXISTING PU,568,17343,341763
27,OGUN,07,IFO,03,IFO  III,005,27/07/03/005,ORILE IFO (OPP. APATA MOSQUE),EXISTING PU,568,17343,341764
27,OGUN,07,IFO,03,IFO  III,006,27/07/03/006,ALFA SALISU/YIDI  I,EXISTING PU,568,17343,341765
27,OGUN,07,IFO,03,IFO  III,007,27/07/03/007,ALFA SALISU/YIDI  II,EXISTING PU,568,17343,341766
27,OGUN,07,IFO,03,IFO  III,008,27/07/03/008,ALFA SALISU/YIDI  III,EXISTING PU,568,17343,341767
27,OGUN,07,IFO,03,IFO  III,009,27/07/03/009,FRONT OF SERIKI HOUSE I,EXISTING PU,568,17343,341768
27,OGUN,07,IFO,03,IFO  III,010,27/07/03/010,FRONT OF SERIKI HOUSE II,EXISTING PU,568,17343,341769
27,OGUN,07,IFO,03,IFO  III,011,27/07/03/011,AGOSI ESTATE  I,EXISTING PU,568,17343,341770
27,OGUN,07,IFO,03,IFO  III,012,27/07/03/012,AGOSI ESTATE  II,EXISTING PU,568,17343,341771
27,OGUN,07,IFO,03,IFO  III,013,27/07/03/013,AGOSI ESTATE  III,EXISTING PU,568,17343,341772
27,OGUN,07,IFO,03,IFO  III,014,27/07/03/014,NEAR IDERE BAKERY  I,EXISTING PU,568,17343,341773
27,OGUN,07,IFO,03,IFO  III,015,27/07/03/015,NEAR IDERE BAKERY  II,EXISTING PU,568,17343,341774
27,OGUN,07,IFO,03,IFO  III,016,27/07/03/016,ABEKOKO RIGHT  I,EXISTING PU,568,17343,341775
27,OGUN,07,IFO,03,IFO  III,017,27/07/03/017,ABEKOKO RIGHT  II,EXISTING PU,568,17343,341776
27,OGUN,07,IFO,03,IFO  III,018,27/07/03/018,ABEKOKO RIGHT  III,EXISTING PU,568,17343,341777
27,OGUN,07,IFO,03,IFO  III,019,27/07/03/019,OLUOMO'S QUARTERS  I,EXISTING PU,568,17343,341778
27,OGUN,07,IFO,03,IFO  III,020,27/07/03/020,OLUOMO'S QUARTERS  II,EXISTING PU,568,17343,341779
27,OGUN,07,IFO,03,IFO  III,021,27/07/03/021,LOCAL GOVT. SCH. ABEKOKO I,EXISTING PU,568,17343,341780
27,OGUN,07,IFO,03,IFO  III,022,27/07/03/022,LOCAL GOVT. SCH. ABEKOKO II,EXISTING PU,568,17343,341781
27,OGUN,07,IFO,03,IFO  III,023,27/07/03/023,LOCAL GOVT. SCH. ABEKOKO III,EXISTING PU,568,17343,341782
27,OGUN,07,IFO,03,IFO  III,024,27/07/03/024,OLU-OMO ROAD II,EXISTING PU,568,17343,341783
27,OGUN,07,IFO,03,IFO  III,025,27/07/03/025,OPEN SPACE IFELODUN ARAROMI,NEW PU,568,17343,341784
27,OGUN,07,IFO,03,IFO  III,026,27/07/03/026,COMMUNITY NUR.PRY.SCH.,NEW PU,568,17343,341785
27,OGUN,07,IFO,03,IFO  III,027,27/07/03/027,OPEN SPACE ALAMUKU,NEW PU,568,17343,341786
27,OGUN,07,IFO,03,IFO  III,028,27/07/03/028,OPEN SPACE SO-SAFE CORP GROUND SOJUOLU ROAD IFO,NEW PU,568,17343,341787
27,OGUN,07,IFO,03,IFO  III,029,27/07/03/029,OPEN SPACE OMOTAYO JUNCTION,NEW PU,568,17343,341788
27,OGUN,07,IFO,03,IFO  III,030,27/07/03/030,OPEN SPACE BACK OF RAILLINE,NEW PU,568,17343,341789
27,OGUN,07,IFO,03,IFO  III,031,27/07/03/031,OPEN SPACE OJERINDE JUNCTION,NEW PU,568,17343,341790
27,OGUN,07,IFO,03,IFO  III,032,27/07/03/032,OPEN SPACE AT AGOSI PRIMARY HEALTH CENTER,NEW PU,568,17343,341791
27,OGUN,07,IFO,03,IFO  III,033,27/07/03/033,COMMUNITY PRIMARY SCHOOL,NEW PU,568,17343,341792
27,OGUN,07,IFO,03,IFO  III,034,27/07/03/034,OPEN SPACE AT POWER LINE,NEW PU,568,17343,341793
27,OGUN,07,IFO,03,IFO  III,035,27/07/03/035,"OPEN SPACE,OREOFE JUNCTION",NEW PU,568,17343,341794
27,OGUN,07,IFO,03,IFO  III,036,27/07/03/036,EMILY COMMUNITY PRIMARY SCHOOL,NEW PU,568,17343,341795
27,OGUN,07,IFO,03,IFO  III,037,27/07/03/037,"OPEN SPACE, ADEBOTE STREET AJOWA ABEKOKO",NEW PU,568,17343,341796
27,OGUN,07,IFO,03,IFO  III,038,27/07/03/038,ADEBOWALE JUNCTION BOKURU,NEW PU,568,17343,341797
27,OGUN,07,IFO,03,IFO  III,039,27/07/03/039,OPEN SPACE AT MERCY LAND JUNCTION,NEW PU,568,17343,341798
27,OGUN,07,IFO,03,IFO  III,040,27/07/03/040,OPEN SPACE DARUL-MUMEEN AVENUE JUNCTION,NEW PU,568,17343,341799
27,OGUN,07,IFO,04,AGBADO,001,27/07/04/001,N.U.D. SCHOOL  I,EXISTING PU,568,17344,341800
27,OGUN,07,IFO,04,AGBADO,002,27/07/04/002,N.U.D. SCHOOL  II,EXISTING PU,568,17344,341801
27,OGUN,07,IFO,04,AGBADO,003,27/07/04/003,N.U.D. SCHOOL  III,EXISTING PU,568,17344,341802
27,OGUN,07,IFO,04,AGBADO,004,27/07/04/004,COURT JUNCTION  I,EXISTING PU,568,17344,341803
27,OGUN,07,IFO,04,AGBADO,005,27/07/04/005,COURT JUNCTION  II,EXISTING PU,568,17344,341804
27,OGUN,07,IFO,04,AGBADO,006,27/07/04/006,COURT JUNCTION  III,EXISTING PU,568,17344,341805
27,OGUN,07,IFO,04,AGBADO,007,27/07/04/007,"A.C. SCHOOL, AGBADO  I",EXISTING PU,568,17344,341806
27,OGUN,07,IFO,04,AGBADO,008,27/07/04/008,"A.C. SCHOOL, AGBADO  II",EXISTING PU,568,17344,341807
27,OGUN,07,IFO,04,AGBADO,009,27/07/04/009,"A.C. SCHOOL, AGBADO  III",EXISTING PU,568,17344,341808
27,OGUN,07,IFO,04,AGBADO,010,27/07/04/010,AKERA  I,EXISTING PU,568,17344,341809
27,OGUN,07,IFO,04,AGBADO,011,27/07/04/011,AKERA  II,EXISTING PU,568,17344,341810
27,OGUN,07,IFO,04,AGBADO,012,27/07/04/012,L.G.A. OFFICE  I,EXISTING PU,568,17344,341811
27,OGUN,07,IFO,04,AGBADO,013,27/07/04/013,L.G.A. OFFICE  II,EXISTING PU,568,17344,341812
27,OGUN,07,IFO,04,AGBADO,014,27/07/04/014,MARKET  I,EXISTING PU,568,17344,341813
27,OGUN,07,IFO,04,AGBADO,015,27/07/04/015,MARKET  II,EXISTING PU,568,17344,341814
27,OGUN,07,IFO,04,AGBADO,016,27/07/04/016,MARKET  III,EXISTING PU,568,17344,341815
27,OGUN,07,IFO,04,AGBADO,017,27/07/04/017,ISAGA ABOSULE  I,EXISTING PU,568,17344,341816
27,OGUN,07,IFO,04,AGBADO,018,27/07/04/018,ISAGA ABOSULE  II,EXISTING PU,568,17344,341817
27,OGUN,07,IFO,04,AGBADO,019,27/07/04/019,ISAGA ABOSULE  III,EXISTING PU,568,17344,341818
27,OGUN,07,IFO,04,AGBADO,020,27/07/04/020,POWER LINE  I,EXISTING PU,568,17344,341819
27,OGUN,07,IFO,04,AGBADO,021,27/07/04/021,POWER LINE  II,EXISTING PU,568,17344,341820
27,OGUN,07,IFO,04,AGBADO,022,27/07/04/022,ADUBULEJA  I,EXISTING PU,568,17344,341821
27,OGUN,07,IFO,04,AGBADO,023,27/07/04/023,ADUBULEJA  II,EXISTING PU,568,17344,341822
27,OGUN,07,IFO,04,AGBADO,024,27/07/04/024,RAILWAY CROSSING  I,EXISTING PU,568,17344,341823
27,OGUN,07,IFO,04,AGBADO,025,27/07/04/025,RAILWAY CROSSING  II,EXISTING PU,568,17344,341824
27,OGUN,07,IFO,04,AGBADO,026,27/07/04/026,ABORO AREA  I,EXISTING PU,568,17344,341825
27,OGUN,07,IFO,04,AGBADO,027,27/07/04/027,ABORO AREA  II,EXISTING PU,568,17344,341826
27,OGUN,07,IFO,04,AGBADO,028,27/07/04/028,ABORO AREA  III,EXISTING PU,568,17344,341827
27,OGUN,07,IFO,04,AGBADO,029,27/07/04/029,JESU OSEUN (AKARA)  I,EXISTING PU,568,17344,341828
27,OGUN,07,IFO,04,AGBADO,030,27/07/04/030,JESU OSEUN (AKARA)  II,EXISTING PU,568,17344,341829
27,OGUN,07,IFO,04,AGBADO,031,27/07/04/031,C.D.C. OFFICE (OREMERIN) I,EXISTING PU,568,17344,341830
27,OGUN,07,IFO,04,AGBADO,032,27/07/04/032,C.D.C. OFFICE (OREMERIN) II,EXISTING PU,568,17344,341831
27,OGUN,07,IFO,04,AGBADO,033,27/07/04/033,OPEN SPACE IFELODUN JUNCTION,NEW PU,568,17344,341832
27,OGUN,07,IFO,04,AGBADO,034,27/07/04/034,OPEN SPACE ODO OBA STR.,NEW PU,568,17344,341833
27,OGUN,07,IFO,04,AGBADO,035,27/07/04/035,OPEN SPACE UNITY AVENUE,NEW PU,568,17344,341834
27,OGUN,07,IFO,04,AGBADO,036,27/07/04/036,OPEN SPACE ELEFONDE JUNCTION,NEW PU,568,17344,341835
27,OGUN,07,IFO,04,AGBADO,037,27/07/04/037,OPEN SPACE ALFA NLA JUNCTION,NEW PU,568,17344,341836
27,OGUN,07,IFO,04,AGBADO,038,27/07/04/038,OWONIKOKO COMMUNITY HAL,NEW PU,568,17344,341837
27,OGUN,07,IFO,04,AGBADO,039,27/07/04/039,OPEN SPACE IYANIWURO JUCTION,NEW PU,568,17344,341838
27,OGUN,07,IFO,04,AGBADO,040,27/07/04/040,OPEN SPACE TAIWO OJIKUTU,NEW PU,568,17344,341839
27,OGUN,07,IFO,04,AGBADO,041,27/07/04/041,OPEN SPACE BABS ADETORO JUNCTUON,NEW PU,568,17344,341840
27,OGUN,07,IFO,04,AGBADO,042,27/07/04/042,OPEN SPACE ONIKEKU JUNCTION,NEW PU,568,17344,341841
27,OGUN,07,IFO,04,AGBADO,043,27/07/04/043,OPEN SPACE IDOWU JUNCTUON,NEW PU,568,17344,341842
27,OGUN,07,IFO,04,AGBADO,044,27/07/04/044,OPEN SPACE AKINDELE JUNCTION,NEW PU,568,17344,341843
27,OGUN,07,IFO,04,AGBADO,045,27/07/04/045,OPEN SPACE SHONDE JUNCTION,NEW PU,568,17344,341844
27,OGUN,07,IFO,04,AGBADO,046,27/07/04/046,OPEN SPACE ORELOPE  JUNCTION.,NEW PU,568,17344,341845
